"","plot_number","dominant_veg_1930","secondary_veg_1930","dominant_cover_1930","secondary_cover_1930","dominant_veg_2009","secondary_veg_2009","dominant_cover_2009","secondary_cover_2009","elevation","aspect","slope","solar_radiation_summer","solar_radiation_equinox","solar_radiation_winter","road_dist","precipitation","max_temp","mean_temp","min_temp","max_vpd_jan","max_vpd_aug","available_water_supply","bulk_density","organic_matter","clay","sand","silt","number_fires","min_return_interval","min_anomaly"
"225",397,"chaparral","barren",82,18,"chaparral","grass",92,4,1144.96128173828,-0.854238814631608,34.3953865432739,5487.825859375,3349.30071777344,1064.25617431641,1936.01514160156,701.159973144531,31.3199996948242,15.6300001144409,4.8899998664856,9.85000038146973,33.8800010681152,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-123.544006347656
"226",405,"chaparral","grass",56,44,"chaparral","grass",76,24,1062.32037597656,0.373283119131362,17.5611756038666,6281.18055664062,4562.90583007813,1918.72967773437,3687.41010253906,639.140014648438,32.1500015258789,15.7299995422363,4.17999982833862,11.1499996185303,37.5099983215332,4.97,1.48,0.8,21.6,45.4,33,3,19,-123.544006347656
"227",408,"sage","grass",60,40,"grass","sage",88,10,336.22901184082,0.753298280260556,30.6577458190918,5365.19766601563,4079.54603027344,1749.79571533203,155.83283706665,567.650024414062,32.7599983215332,17.0100002288818,5.82000017166138,13.6899995803833,37.0200004577637,14.87,1.45,1.25,31,29,40,4,5,-157.602966308594
"228",409,"grass","chaparral",38,36,"grass","chaparral",66,34,295.993305053711,0.290568586174305,17.6934616470337,5703.93854492188,3400.66624511719,1056.55713378906,216.032279968262,550.159973144531,32.310001373291,17.3999996185303,6.63000011444092,13.9300003051758,34.2400016784668,25.5,1.45,1.26,31,35,34,4,5,-305.406982421875
"229",410,"tree","grass",66,34,"tree","grass",56,44,487.432196655273,-0.744165226817931,26.3599340629578,5331.63513671875,2893.64021484375,630.174943847656,463.652031860352,596.869995117188,34.1599998474121,16.5799999237061,4.23000001907349,14.1199998855591,42.2999992370605,4.37,1.44,0.75,24,39,37,2,5,-102.014007568359
"230",413,"chaparral","grass",74,26,"grass","chaparral",54,46,828.304565429688,-0.175657247634441,29.6400817871094,5358.22361328125,2794.046171875,599.626925048828,83.0160211181641,711.700012207031,32.9900016784668,14.5699996948242,0.730000019073486,13.5900001525879,39.939998626709,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"231",414,"grass","chaparral",50,38,"grass","chaparral",62,30,343.997896118164,0.0993470915572911,37.7931357574463,4976.50185546875,3955.88038085937,1808.27889648438,482.199651489258,573.72998046875,33.9000015258789,17.5599994659424,5.8899998664856,14.1800003051758,40.5,4.37,1.44,0.75,24,39,37,3,5,-102.014007568359
"232",415,"chaparral","grass",66,26,"chaparral","grass",80,20,771.673796386719,-0.0100058521266982,23.6448669433594,5905.02821289062,4340.36045898438,1835.91321777344,2248.13744140625,657.559997558594,33.4000015258789,14.6899995803833,0.860000014305115,13.2299995422363,41.7799987792969,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"233",416,"tree","grass",58,42,"grass","tree",62,38,327.507909545898,-0.885277673264808,30.9864025497437,5191.42005859375,2909.19328125,827.857059936523,160.426936645508,539.739990234375,32.2799987792969,17.2999992370605,6.44000005722046,14.5799999237061,35.2200012207031,15.69,1.48,0.42,13,53,34,3,5,-102.014007568359
"234",417,"grass","chaparral",58,38,"grass","chaparral",58,42,1136.01030517578,0.704318456392156,44.5527674102783,5013.7254296875,3283.28211914063,1184.28108886719,148.90507232666,745.651989746094,31.8979995727539,15.5940000534058,4.21399986743927,11.05,35.7780006408691,12.47,1.52,0.58,18.4,55.6,26,2,86,-118.033935546875
"235",418,"grass","sage",72,28,"grass","sage",94,6,808.416644287109,0.615601876006794,33.088913269043,5647.1694921875,4700.3749609375,2241.23205566406,717.180396728516,561.429992675781,33.0999984741211,16.5799999237061,5.30000019073486,12.8400001525879,38.7000007629395,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"236",422,"chaparral","grass",76,24,"chaparral","grass",76,24,1002.45556518555,-0.707879309863972,23.7796894645691,5766.14872070313,3019.82812011719,755.072299804688,2727.31984863281,635.691599121094,32.0444004821777,15.0379999923706,3.14759990692139,11.0195999526978,37.5227984619141,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-123.544006347656
"237",424,"chaparral","grass",96,4,"chaparral","grass",92,8,1015.02255493164,-0.903354903009381,24.3170205307007,5919.197578125,3565.40639648437,1150.99654052734,962.610491943359,757.260009765625,31.8199996948242,16.1000003814697,5.3899998664856,10.3199996948242,35.2700004577637,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"238",426,"chaparral","grass",82,18,"chaparral","grass",94,6,1097.15080078125,-0.791140474528465,25.0946820449829,5710.0849609375,2994.95871582031,580.880548706055,819.246556396484,754.080017089844,31.6700000762939,15.8299999237061,5,10.3299999237061,34.7900009155273,9.18,1.51,0.65,20.8,52.1,27.2,2,6,-186.305969238281
"239",427,"grass","sage",58,42,"grass","tree",100,0,611.942756347656,0.398261167223866,11.4008331108093,6190.50202148438,4336.996796875,1717.70065429687,252.789797363281,534.799987792969,33.6300010681152,16.4300003051758,4.25,13.6800003051758,39.8600006103516,7.03,1.5,1.51,24.9,37.8,37.3,5,6,-189.553009033203
"240",429,"chaparral","grass",90,10,"chaparral","grass",76,20,948.509805908203,0.866336868718924,21.8667695236206,5993.22168945312,4112.09775390625,1610.15196044922,2464.84078613281,666.72998046875,32.4700012207031,15.7799997329712,4.19000005722046,12.0699996948242,39.1399993896484,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"241",434,"grass","tree",66,34,"tree","grass",56,44,629.613880615234,-0.523520473715757,33.7750897979736,5327.12552734375,3649.95387207031,1395.37849975586,258.599504394531,636.989990234375,33.5099983215332,15.710000038147,2.99000000953674,14.4899997711182,40.9799995422363,7.03,1.5,1.51,24.9,37.8,37.3,3,5,-322.613983154297
"242",435,"sage","grass",74,26,"grass","sage",96,4,571.612974853516,0.979105376423591,22.6289506912231,5912.7803515625,4342.91965820313,1817.92287597656,318.99733215332,594.140014648438,33.7200012207031,16.3099994659424,4.38000011444092,13.8000001907349,40.6399993896484,4.37,1.44,0.75,24,39,37,3,5,-102.014007568359
"243",436,"chaparral","grass",82,18,"chaparral","grass",62,38,802.380573730469,-0.3389992167676,17.4087629699707,5960.5151171875,3349.63150390625,896.214610595703,134.683882293701,687.919982910156,33.0299987792969,14.5100002288818,0.670000016689301,13.8900003433228,39.7299995422363,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"244",437,"chaparral","grass",86,14,"chaparral","grass",66,34,855.781462402344,-0.444192199581254,26.0363550853729,5544.68233398437,2848.01742431641,754.565650024414,567.670703125,678.150024414062,33.3400001525879,14.6199998855591,0.980000019073486,14.0299997329712,40.6399993896484,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"245",439,"chaparral","grass",94,6,"chaparral","grass",86,14,791.156124267578,-0.829528231416913,28.0994338607788,5584.74100585938,3435.569140625,1143.20143920898,747.316219482422,696.299987792969,33.2099990844727,14.2700004577637,0,13.289999961853,40.6800003051758,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"246",442,"chaparral","grass",52,48,"grass","chaparral",64,36,299.275756835938,0.630949143806723,47.6937790679932,4368.786484375,4049.14531738281,1970.40465087891,51.7841973114014,569.679992675781,34.7200012207031,17.5,5.69999980926514,13.7200002670288,43.0400009155273,5.79,1.48,1.73,22.5,39.8,37.7,3,7,-108.203979492188
"247",443,"sage","grass",58,36,"grass","sage",68,26,463.540319213867,0.200184967653834,35.9712303543091,4902.8725,2665.309453125,710.207275390625,261.6,578.200012207031,34.2799987792969,17.1499996185303,5.15999984741211,13.9399995803833,42.0499992370605,4.37,1.44,0.75,24,39,37,3,5,-102.014007568359
"248",444,"chaparral","barren",82,12,"chaparral","barren",86,10,1193.0486328125,-0.179657434093659,11.4083648777008,6517.32184570313,4440.10299804687,1737.21551757812,1979.75616455078,770.099975585938,31.2299995422363,15.4499998092651,4.61999988555908,9.80000019073486,33.6500015258789,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"249",445,"tree","grass",92,8,"grass","chaparral",56,40,578.50490234375,-0.53187011853428,15.0793273544312,5833.16963867187,3359.03040527344,956.555187988281,205.573726806641,594.140014648438,33.7200012207031,16.3099994659424,4.38000011444092,13.8000001907349,40.6399993896484,4.37,1.44,0.75,24,39,37,2,5,-102.014007568359
"250",447,"chaparral","grass",76,24,"chaparral","grass",76,22,736.091163330078,-0.849880514097124,37.2395950317383,4877.42393554688,2044.5786328125,412.236307373047,692.432126464844,678.392412109375,33.1616014099121,14.5380002593994,0.75240002155304,13.6223997879028,40.1279991149902,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"251",448,"grass","sage",44,32,"sage","grass",58,42,778.509467773437,0.850391282370556,10.5826550483704,6269.18771484375,4152.05397460937,1540.99274658203,285.958629150391,682.359985351562,33.5499992370605,14.6000003814697,0.829999983310699,13.9799995422363,41.5400009155273,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"252",449,"chaparral","grass",70,30,"chaparral","grass",56,44,910.210070800781,-0.268791977670085,17.6561662197113,5894.66700195312,3337.4305078125,747.432194824219,165.251748962402,717.799005126953,32.7659994125366,14.9080003738403,1.70800000429153,13.2549997329712,39.2359996795654,12.47,1.52,0.58,18.4,55.6,26,2,86,-118.033935546875
"253",454,"grass","sage",72,26,"grass","sage",60,24,1176.00248291016,-0.82733284557715,29.3820706939697,5768.62349609375,3599.25791503906,1231.41102050781,307.423294067383,754.080017089844,31.6700000762939,15.8299999237061,5,10.3299999237061,34.7900009155273,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-186.305969238281
"254",457,"chaparral","grass",78,22,"chaparral","grass",70,30,723.656423339844,-0.477562964746607,16.8312454795837,5930.53259765625,3321.17309082031,906.644019775391,290.091779785156,678.150024414062,33.3400001525879,14.6199998855591,0.980000019073486,14.0299997329712,40.6399993896484,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"255",458,"chaparral","tree",66,30,"sage","grass",50,38,707.016496582031,0.410347958516592,25.8447230148315,5700.60881835937,3512.93574707031,1172.52998901367,323.4,620.349975585938,33.0200004577637,15.6400003433228,2.61999988555908,13.6899995803833,37.5999984741211,7.03,1.5,1.51,24.9,37.8,37.3,4,5,-322.613983154297
"256",461,"grass","sage",60,40,"chaparral","grass",56,40,822.5065234375,0.418106551877128,42.5395499420166,5064.52143554688,4479.69666015625,2266.63407714844,5188.78459960937,558.169982910156,35.4599990844727,17.25,4.5,13.4300003051758,46.3400001525879,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.244995117188
"257",462,"grass","sage",56,32,"grass","sage",80,16,571.33306640625,0.385985473489253,30.827972946167,5162.67654296875,3101.50091308594,965.898681640625,113.794755554199,673.030029296875,33.2200012207031,14.8100004196167,1.33000004291534,14.289999961853,40.2099990844727,12.47,1.52,0.58,18.4,55.6,26,2,86,-103.378967285156
"258",465,"chaparral","grass",42,38,"grass","chaparral",50,34,612.006044921875,0.490032746050292,34.9049389648438,5061.82797851562,3087.376953125,945.8193359375,1365.20140869141,568.340026855469,33.939998626709,16.2999992370605,3.96000003814697,14.1099996566772,41.689998626709,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"259",466,"chaparral","grass",82,12,"chaparral","tree",66,32,701.937770996094,-0.89078110254501,21.9719669914246,5744.33096679688,3444.1634375,1097.44022338867,1772.23021728516,637.191414794922,33.5057990264893,15.1244000816345,1.88920000553131,13.9269999313355,41.4530000305176,4.97,1.48,0.8,21.6,45.4,33,2,6,-206.565979003906
"260",467,"chaparral","grass",88,6,"grass","tree",92,8,466.648357543945,0.191989371257923,18.2255860137939,5694.24401367188,3332.43360839844,1007.72100463867,131.484961090088,572.909973144531,33.4500007629395,17.2700004577637,5.82000017166138,13.6599998474121,38.8800010681152,14.87,1.45,1.25,31,29,40,2,5,-102.014007568359
"261",469,"chaparral","grass",90,10,"sage","grass",72,28,473.530819091797,-0.588566501148443,20.3848062705994,5826.23307617187,3838.6909375,1396.44744384766,193.883540649414,541.409990234375,32.348798828125,17.2743992614746,6.377200050354,14.5443999099731,35.4580010986328,15.69,1.48,0.42,13,53,34,3,5,-102.014007568359
"262",470,"chaparral","tree",70,24,"grass","tree",72,28,736.002796630859,0.104348945297758,24.1956172943115,5676.58473632812,3186.57622558594,919.583461914062,33.4793811798096,562.080017089844,33.4300003051758,16.2000007629395,4.09999990463257,13.960000038147,40.310001373291,11.01,1.42,0.49,27,22.3,50.7,3,6,-110.640991210938
"263",471,"chaparral","grass",92,8,"chaparral","grass",74,26,852.665843505859,-0.21034835882636,31.664214515686,5367.71125,2670.75532714844,593.517807006836,472.770676879883,658.109985351562,33.3800010681152,14.7399997711182,1.12000000476837,14.2700004577637,40.8199996948242,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"264",472,"grass","sage",62,38,"grass","sage",74,26,822.82787109375,0.0312594287546236,24.046042137146,6011.49493164062,4451.03012695312,1902.92515136719,522.369548950195,534.799987792969,33.6300010681152,16.4300003051758,4.25,13.6800003051758,39.8600006103516,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"265",473,"chaparral","grass",92,8,"chaparral","grass",86,14,1093.05662109375,-0.458288206530128,28.9693744277954,5847.45603515625,4087.93727539063,1638.60874755859,2512.82314941406,655.289978027344,31.5499992370605,15.4700002670288,4.40999984741211,10.5299997329712,35.6699981689453,4.97,1.48,0.8,21.6,45.4,33,2,86,-123.544006347656
"266",475,"grass","sage",52,38,"grass","sage",50,34,304.003881835937,0.989324432545817,18.501869392395,5811.37032226562,4145.87366699219,1654.64788818359,264.931075744629,550.159973144531,32.310001373291,17.3999996185303,6.63000011444092,13.9300003051758,34.2400016784668,25.5,1.45,1.26,31,35,34,4,5,-305.406982421875
"267",476,"chaparral","sage",82,10,"chaparral","grass",94,6,894.634180908203,0.081862547076946,15.214248714447,6298.92498046875,4464.07334960938,1814.73179443359,2203.10562011719,657.559997558594,33.4000015258789,14.6899995803833,0.860000014305115,13.2299995422363,41.7799987792969,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"268",477,"chaparral","grass",98,2,"tree","grass",70,30,493.592455444336,-0.857950197888032,24.8527013397217,5360.60274414062,2874.9610546875,426.998146362305,535.133425292969,543.030029296875,34.2000007629395,17.3099994659424,5.46999979019165,13.6899995803833,41.2599983215332,7.03,1.5,1.51,24.9,37.8,37.3,5,6,-189.553009033203
"269",478,"chaparral","grass",76,24,"grass","chaparral",46,34,479.363226928711,0.7951775129119,43.1111921691895,4857.56629882812,4360.52385742187,2183.42308837891,93.0035823059082,571.590026855469,34.1300010681152,17.1499996185303,5.25,13.6899995803833,41.6199989318848,4.37,1.44,0.75,24,39,37,3,6,-116.790985107422
"270",480,"sage","grass",76,24,"sage","grass",66,34,605.340234375,-0.582288008067508,7.67509001731873,6187.11342773438,3916.2737109375,1354.81060058594,39.325680847168,575.929992675781,33.1199989318848,16.5100002288818,4.90999984741211,13.8100004196167,39.0800018310547,25.5,1.45,1.26,31,35,34,4,5,-305.406982421875
"271",481,"sage","tree",80,12,"grass","sage",62,34,490.156389160156,0.848884757187139,33.511817817688,5327.2169140625,3666.66753417969,1416.68934814453,783.930063476563,598.960021972656,33.5900001525879,15.9899997711182,3.72000002861023,14.3199996948242,40.9300003051758,4.37,1.44,0.75,24,39,37,3,5,-102.014007568359
"272",484,"chaparral","grass",88,6,"chaparral","grass",74,18,1179.76791748047,-0.805882796293498,10.9548209953308,6452.08279296875,4069.86166992188,1420.53546386719,2979.92734863281,687.049987792969,31.7600002288818,16.1299991607666,5.55999994277954,10.4099998474121,35.4300003051758,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"273",485,"sage","grass",64,30,"grass","tree",62,24,547.62345703125,-0.471163789908352,24.003203086853,5678.37333984375,3793.7213671875,1407.39861328125,832.158510742187,615.030029296875,33.8199996948242,16.2000007629395,3.78999996185303,14.210000038147,41.3899993896484,11.01,1.42,0.49,27,22.3,50.7,3,5,-106.527008056641
"274",487,"chaparral","grass",54,44,"chaparral","grass",68,32,1206.23636230469,-0.809797092426949,13.7612658500671,6440.11299804687,4088.78790527344,1445.9525,477.58836730957,777.237005615234,31.3154005050659,15.5606000328064,4.7879999256134,9.95480024337768,34.0039988708496,9.18,1.51,0.65,20.8,52.1,27.2,3,26,-122.382019042969
"275",488,"chaparral","sage",62,32,"sage","grass",74,24,647.443864746094,0.970706858542161,38.5412753677368,5184.53581054687,3953.15047851562,1720.23536865234,230.286683044434,606.450012207031,33.5,15.7799997329712,3.42000007629395,14,39.75,7.03,1.5,1.51,24.9,37.8,37.3,4,5,-305.406982421875
"276",492,"chaparral","barren",50,42,"chaparral","grass",56,22,1150.29099121094,-0.773228635945095,9.67355850219726,6491.647265625,4141.09147460937,1472.24665283203,2969.38725585937,672.119995117188,31.8899993896484,16.2299995422363,5.73000001907349,10.5900001525879,36.0699996948242,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"277",493,"sage","grass",48,26,"grass","sage",64,36,557.017064208984,0.942811978184631,11.8506838417053,6158.22604492187,4238.45861328125,1642.52817138672,149.495100250244,567.650024414062,32.7599983215332,17.0100002288818,5.82000017166138,13.6899995803833,37.0200004577637,14.87,1.45,1.25,31,29,40,3,5,-157.602966308594
"278",494,"grass","chaparral",50,36,"grass","chaparral",66,28,668.380228271484,0.0425946185323513,22.9398203659058,5619.37725585937,3162.89971191406,840.834279174805,59.0055923461914,673.030029296875,33.2200012207031,14.8100004196167,1.33000004291534,14.289999961853,40.2099990844727,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"279",495,"sage","grass",64,26,"grass","tree",54,28,531.401141357422,0.712222883516724,20.9576817512512,5654.89975585937,4105.95553222656,1694.02751953125,509.609677124023,596.869995117188,34.1599998474121,16.5799999237061,4.23000001907349,14.1199998855591,42.2999992370605,4.37,1.44,0.75,24,39,37,4,5,-106.527008056641
